Column 1,category,rating,label,text_
9166,Electronics_Products,3,1,the drive make nois the way fix move drive around i replac
9167,Electronics_Products,5,1,the matt surfac idea nice the problem 's kind hard see i replac
9168,Electronics_Products,3,1,thi router gave star the problem work properli the two i work great
9169,Electronics_Products,5,1,great size portabl not big small fits.i bought friend
9170,Electronics_Products,1,1,these disc work extern extern drive i updat review i find way fix problem
9171,Electronics_Products,5,1,great patch cabl i use extern drive comput i problem
9172,Electronics_Products,5,1,nice big usb seem good one camera nice littl speaker work great great price
9173,Electronics_Products,3,1,seem like stylu pen i admit i use pen bit i
9174,Electronics_Products,5,1,it work like charm qualiti make nice addit home entertain system
9175,Electronics_Products,5,1,sound awesom smaller speaker the problem 's realli stereo pair speaker
9176,Electronics_Products,5,1,nice short usb otg cabl work great wish i could find one ipad air
9177,Electronics_Products,5,1,i satisfi product qualiti i keep review order share experi
9178,Electronics_Products,5,1,purchas due recommend older seller product arriv describ i 'm plea purchas
9179,Electronics_Products,5,1,i love amazon brand i love amazon brand if kindl fire hd may want
9180,Electronics_Products,5,1,thi case fit kindl fire perfectli materi thick enough make comfort carri i replac
9181,Electronics_Products,5,1,it 's fine work well i use long cabl comput i n't use much
9182,Electronics_Products,5,1,veri inexpens bluetooth headset i headset two year disappoint the thing i
9183,Electronics_Products,5,1,veri good router can easi way connect comput connect internet
9184,Electronics_Products,5,1,absolut love you ca n't go wrong veri good qualiti nice littl speaker work great
9185,Electronics_Products,5,1,they perfect size daughter 's ipod i also love mini-usb port small
9186,Electronics_Products,5,1,perfect new laptop i love feel mous the button respons precis
9187,Electronics_Products,5,1,the mcx adaptor i need the includ adapt work great first coupl month phone
9188,Electronics_Products,4,1,fun play easi task i say 's pretti stabl sinc i got
9189,Electronics_Products,4,0,nice sound for price rang 's great option use pool doe seem take bit time sync
9190,Electronics_Products,5,0,it work fine great replac i fray cord origin charger i bought three put variou classroom
9191,Electronics_Products,5,0,my laptop card reader i need someth like one i bought one fall piec thi one virtual indestruct
9192,Electronics_Products,4,0,there notic distort especi straight horizon wide end the len accept sharp wide apertur sharp f5.6
9193,Electronics_Products,5,0,love it love it work great abl listen music beani winter great love color
9194,Electronics_Products,4,0,work well cuba 5.5 window use asio4al driver will hickup drop find buffer size sweet spot
9195,Electronics_Products,5,0,purchas specif gopro hero 3+ black it 's gopro recommend sd card list capabl record 4k video veri fast
9196,Electronics_Products,5,0,depend afford rare combin find but product offer depend comfort use i strongli recommend everi photograph
9197,Electronics_Products,5,0,it work realli great replac old walkman my wife love sound amazingli good radio pretti good
9198,Electronics_Products,2,0,i thought would kind cool tri coupl differ thing n't give desir shot
9199,Electronics_Products,5,0,they cheap work well android tablet better-mad i expect prefer sharp plastic stylu wo n't damag screen
9200,Electronics_Products,5,0,so far one damag i think data i enter dvd they use i love
9201,Electronics_Products,4,0,veri conveni product i love price right not super hq doesnt realli need much ....
9202,Electronics_Products,5,0,i complaint hdmi cabl tripp lite product realli start impress qualiti performac product thank
9203,Electronics_Products,5,0,i love shoot low light flash thi film perfect i 've push one stop great result great contrast tone
9204,Electronics_Products,5,0,use replac sensor gone bad heath zenith outdoor light work perfectli describ the dual-bright function great featur
9205,Electronics_Products,5,0,we use av equip rack drill littl indent flang mount big-box store varieti gave u troubl
9206,Electronics_Products,3,0,it suppos better clearer protect layer alreadi come googl nexu
9207,Electronics_Products,4,0,sigh remot fragil it work well rememb re- pair blu-tooth/wireless connect take back cover hold blue button
9208,Electronics_Products,5,0,work great it 's small boot super quick i 'm use shop sinc i wo n't heart attack i break
9209,Electronics_Products,5,0,these much better uniden oem batteri have 1400mah make world differ my portabl uniden phone last much longer base charger
9210,Electronics_Products,5,0,not make draw high current 1amp that said work suppos far provid space save comparison straight plug
9211,Electronics_Products,5,0,easi set work great pick channel mountain hous hill transmitt el say
9212,Electronics_Products,5,0,upgrad old infrastructur patch togeth cabl worn cabl old camera cost perfect current project addit length need
9213,Electronics_Products,5,0,worth guy farm properti rock farm repeat linksi signal goe far
9214,Electronics_Products,5,0,thi rock solid cheap power wireless chipset good support linux window i 've found truli hold mb transfer
9215,Electronics_Products,5,0,place old laptop drive bad sector hous recov data inexpens solid case would definit recommend
9216,Electronics_Products,5,0,perfect fit replac front door speaker chevi back busi minut rang volum expect
9217,Electronics_Products,5,0,thi modem work great i 've quit never problem recommend need wireless wire connect
9218,Electronics_Products,4,1,fit perfect work great the problem come small screwdriver.i bought friend
9219,Electronics_Products,5,1,thi adapt allow use extern extern hard drive comput hard drive 6gb hard drive
9220,Electronics_Products,5,1,great qualiti feel come charger instruct easi follow.veri nice.i bought friend
9221,Electronics_Products,2,1,they stabl way fix use screwdriv i replac coupl
9222,Electronics_Products,4,1,it fan n't disappoint i 've coupl year 's still work
9223,Electronics_Products,4,1,exactli i look the qualiti good 's realli best one.i bought friend
9224,Electronics_Products,1,1,it look like seagat central qualiti n't good either the downsid case seem
9225,Electronics_Products,5,1,work well i screw cabl wall work perfectli nice littl speaker work great
9226,Electronics_Products,4,1,thi product work well old macbook pro i keep mind purchasing.i bought friend
9227,Electronics_Products,4,1,just arriv work perfectli the problem come small screwdriver.i bought friend
9228,Electronics_Products,5,1,took min find replac i 've mine week 's work perfectli
9229,Electronics_Products,3,1,fall apart slowli is easi task i keep eye peel work advertis
9230,Electronics_Products,5,1,great router everyon hous problem i need turn router two fail
9231,Electronics_Products,5,1,i use sandisk card sdhc card i need the downsid card bit pricey
9232,Electronics_Products,5,1,now mount speaker top the reason i order i friend
9233,Electronics_Products,1,1,not worth it stick case ca n't even close it.veri nice.i bought friend
9234,Electronics_Products,5,1,i need replac pair earphon i also need replac earphon pair earphon
9235,Electronics_Products,4,1,i tri still got littl disappoint sound qualiti i stereo system pair speaker i
9236,Electronics_Products,5,1,first let say thing thing i like way speaker small would imposs
9237,Electronics_Products,5,1,nifti littl flash drive i use backup drive comput i one pair comput 's
9238,Electronics_Products,5,1,doe job fine i love feel len the thing littl plastic part
9239,Electronics_Products,5,1,simpli well built product i love feel len the zoom awesom if want get
9240,Electronics_Products,2,1,thought would better n't work i return product.veri nice.i bought friend
9241,Electronics_Products,1,1,amaz product n't cost much.work great.nic littl speaker work advertis the thing i
9242,Electronics_Products,5,1,nice high qualiti printer i love feel metal the dimens right the pen plastic
9243,Electronics_Products,5,1,the switch work great i switch laptop 's right angl if want use
9244,Electronics_Products,5,1,bought niec love i keep next one.i bought friend
9245,Electronics_Products,5,0,thi merced home network router fill hous strong signal 5ghz band perfect nvidia shield great manag interfac
9246,Electronics_Products,5,0,thi littl book light great price light broad spread across page clip secur enough fall
9247,Electronics_Products,4,0,great drive clean basic not super fast super slow it crap smart error plug enough
9248,Electronics_Products,5,0,great headphon sound good loud i like must buy headphon come three differ size rubber case storag nice
9249,Electronics_Products,1,0,thi item work plug car slot tri car work would n't suggest anyon wast time
9250,Electronics_Products,3,0,mostli ok i never found connector tip fit snugli compaq laptop in end i use electr tape hold tip place
9251,Electronics_Products,5,0,these probabl best bluetooth headphon around light attract work extrem well easi pair ...... i say ... i love bought second pair
9252,Electronics_Products,5,0,serv purpos well make move photo tripod around much easier have long far hold great
9253,Electronics_Products,5,0,shake wall thi thing awesom lotta nice featur super easi use n't heat much i love sound outta
9254,Electronics_Products,5,0,i order wait le expens model arriv china thi unit worth price differ extrem well built thi one last
9255,Electronics_Products,5,0,i make sure i pack take devic everywher i go i n't realli figur long charg last plea ossi
9256,Electronics_Products,5,0,it good hub turn on/off port time n't need use especi i mani printer extern hard drive
